station_id,file,size_bytes,size_human,present
72639514808,72639514808.csv,11764941,11.22 MiB,True
72639600422,72639600422.csv,11539686,11.01 MiB,True
72640014839,72640014839.csv,7772496,7.41 MiB,True
72640404865,72640404865.csv,12575006,11.99 MiB,True
72640594869,72640594869.csv,6769453,6.46 MiB,True
72640904897,72640904897.csv,6938155,6.62 MiB,True
72641014837,72641014837.csv,8047311,7.67 MiB,True
72641304875,72641304875.csv,11143003,10.63 MiB,True
72641404873,72641404873.csv,11776726,11.23 MiB,True
72641594854,72641594854.csv,6550874,6.25 MiB,True
72641614921,72641614921.csv,6659331,6.35 MiB,True
72641754911,72641754911.csv,12346730,11.77 MiB,True
72641854912,72641854912.csv,11890770,11.34 MiB,True
72641994929,72641994929.csv,7770833,7.41 MiB,True
72642494818,72642494818.csv,6857336,6.54 MiB,True
72642504841,72642504841.csv,6958753,6.64 MiB,True
72642604895,72642604895.csv,11726102,11.18 MiB,True
72642754908,72642754908.csv,12066469,11.51 MiB,True
72643014920,72643014920.csv,6505923,6.20 MiB,True
72643514991,72643514991.csv,7263789,6.93 MiB,True
72643694930,72643694930.csv,7143821,6.81 MiB,True
72643794940,72643794940.csv,7250541,6.91 MiB,True
72643894994,72643894994.csv,6969332,6.65 MiB,True
72644014925,72644014925.csv,7930724,7.56 MiB,True
72644404963,72644404963.csv,12418588,11.84 MiB,True
72644904891,72644904891.csv,10315378,9.84 MiB,True
72645014898,72645014898.csv,8495897,8.10 MiB,True
72645204826,72645204826.csv,7146324,6.82 MiB,True
72645594897,72645594897.csv,6036295,5.76 MiB,True
72645694855,72645694855.csv,6929644,6.61 MiB,True
72645704825,72645704825.csv,6918015,6.60 MiB,True
72645804824,72645804824.csv,5743751,5.48 MiB,True
72646314897,72646314897.csv,6849885,6.53 MiB,True
72646454834,72646454834.csv,7447264,7.10 MiB,True
72646594890,72646594890.csv,6535125,6.23 MiB,True
72646654917,72646654917.csv,10711809,10.22 MiB,True
72646754909,72646754909.csv,12342731,11.77 MiB,True
72646854913,72646854913.csv,12092828,11.53 MiB,True
72648094853,72648094853.csv,6564174,6.26 MiB,True
72648794896,72648794896.csv,5632302,5.37 MiB,True
72649804925,72649804925.csv,11239947,10.72 MiB,True
72649994971,72649994971.csv,6959972,6.64 MiB,True
72650014972,72650014972.csv,6604670,6.30 MiB,True
72650254832,72650254832.csv,12137359,11.58 MiB,True
72650354833,72650354833.csv,12039494,11.48 MiB,True
72650454838,72650454838.csv,9979469,9.52 MiB,True
72650504845,72650504845.csv,6739313,6.43 MiB,True
72650604840,72650604840.csv,6749213,6.44 MiB,True
72650754907,72650754907.csv,9302754,8.87 MiB,True
72650894973,72650894973.csv,7681514,7.33 MiB,True
72650904898,72650904898.csv,11616334,11.08 MiB,True
72651014944,72651014944.csv,7842498,7.48 MiB,True
72651494032,72651494032.csv,6641078,6.33 MiB,True
72651594902,72651594902.csv,5886647,5.61 MiB,True
72651624024,72651624024.csv,5835951,5.57 MiB,True
72651794039,72651794039.csv,6334386,6.04 MiB,True
72651894990,72651894990.csv,6505065,6.20 MiB,True
72651994993,72651994993.csv,4233353,4.04 MiB,True
72652594911,72652594911.csv,5880972,5.61 MiB,True
72653094943,72653094943.csv,12185071,11.62 MiB,True
72653994056,72653994056.csv,3889216,3.71 MiB,True
72654014936,72654014936.csv,7929785,7.56 MiB,True
72654404958,72654404958.csv,11540733,11.01 MiB,True
72654594950,72654594950.csv,6309977,6.02 MiB,True
72654614946,72654614946.csv,7302085,6.96 MiB,True
72654704931,72654704931.csv,11539850,11.01 MiB,True
72654804971,72654804971.csv,12181019,11.62 MiB,True
72654954905,72654954905.csv,11921448,11.37 MiB,True
72655014926,72655014926.csv,6966845,6.64 MiB,True
72655304951,72655304951.csv,11356931,10.83 MiB,True
72655454906,72655454906.csv,11185509,10.67 MiB,True
72655594938,72655594938.csv,7490978,7.14 MiB,True
72655614992,72655614992.csv,6879086,6.56 MiB,True
72655714910,72655714910.csv,7292858,6.96 MiB,True
72655804914,72655804914.csv,11782757,11.24 MiB,True
72655994976,72655994976.csv,6065952,5.78 MiB,True
72656024025,72656024025.csv,6546422,6.24 MiB,True
72656194997,72656194997.csv,11690500,11.15 MiB,True
72656204943,72656204943.csv,11478258,10.95 MiB,True
72656394969,72656394969.csv,11798025,11.25 MiB,True
72656404967,72656404967.csv,11698921,11.16 MiB,True
72656504948,72656504948.csv,11039614,10.53 MiB,True
72656704980,72656704980.csv,10832130,10.33 MiB,True
72656804961,72656804961.csv,11561011,11.03 MiB,True
72656904933,72656904933.csv,12344038,11.77 MiB,True
72657294966,72657294966.csv,11354856,10.83 MiB,True
72657494985,72657494985.csv,7403561,7.06 MiB,True
72657594960,72657594960.csv,6771228,6.46 MiB,True
72657794974,72657794974.csv,7377410,7.04 MiB,True
72657804944,72657804944.csv,11408814,10.88 MiB,True
72657994963,72657994963.csv,6852037,6.53 MiB,True
72658014922,72658014922.csv,8216844,7.84 MiB,True
72658304941,72658304941.csv,11549225,11.01 MiB,True
72658414927,72658414927.csv,6535677,6.23 MiB,True
72658514954,72658514954.csv,6058906,5.78 MiB,True
72658694948,72658694948.csv,4851328,4.63 MiB,True
72658794927,72658794927.csv,5854859,5.58 MiB,True
72658804956,72658804956.csv,12402007,11.83 MiB,True
72658994968,72658994968.csv,11581274,11.04 MiB,True
72659014929,72659014929.csv,7864288,7.50 MiB,True
72659304946,72659304946.csv,10757999,10.26 MiB,True
72659604978,72659604978.csv,11843944,11.30 MiB,True
72660304974,72660304974.csv,12544973,11.96 MiB,True
72660500386,72660500386.csv,11405109,10.88 MiB,True
72662024090,72662024090.csv,7731094,7.37 MiB,True
72662524006,72662524006.csv,6722087,6.41 MiB,True
72662604864,72662604864.csv,12277233,11.71 MiB,True
72662794037,72662794037.csv,4085886,3.90 MiB,True
72665094023,72665094023.csv,6605241,6.30 MiB,True
72665494054,72665494054.csv,6963909,6.64 MiB,True
72666024029,72666024029.csv,7189797,6.86 MiB,True
72666494173,72666494173.csv,4065270,3.88 MiB,True
72666524062,72666524062.csv,5860131,5.59 MiB,True
72666724048,72666724048.csv,5713151,5.45 MiB,True
72667624087,72667624087.csv,5113331,4.88 MiB,True
72667904969,72667904969.csv,12117524,11.56 MiB,True
72668254914,72668254914.csv,11588691,11.05 MiB,True
72668594052,72668594052.csv,6528976,6.23 MiB,True
72669024057,72669024057.csv,6633177,6.33 MiB,True
72670024045,72670024045.csv,5181311,4.94 MiB,True
72671024164,72671024164.csv,6297696,6.01 MiB,True
72672024061,72672024061.csv,7160446,6.83 MiB,True
72676494163,72676494163.csv,5844020,5.57 MiB,True
72677024033,72677024033.csv,8226764,7.85 MiB,True
72677624036,72677624036.csv,6562620,6.26 MiB,True
72677794055,72677794055.csv,6823492,6.51 MiB,True
72679724132,72679724132.csv,6687033,6.38 MiB,True
72679824150,72679824150.csv,6621614,6.31 MiB,True
72681024131,72681024131.csv,6604582,6.30 MiB,True
72681394195,72681394195.csv,4578759,4.37 MiB,True
72681524106,72681524106.csv,5857642,5.59 MiB,True
72681604110,72681604110.csv,5941719,5.67 MiB,True
72681724154,72681724154.csv,10491930,10.01 MiB,True
72681894194,72681894194.csv,6284687,5.99 MiB,True
72682404112,72682404112.csv,4075828,3.89 MiB,True
72683094185,72683094185.csv,7194607,6.86 MiB,True
72683604201,72683604201.csv,7182941,6.85 MiB,True
72683724162,72683724162.csv,5576678,5.32 MiB,True
72686524196,72686524196.csv,5246476,5.00 MiB,True
72687300452,72687300452.csv,11079094,10.57 MiB,True
72687594107,72687594107.csv,4156312,3.96 MiB,True
72687600387,72687600387.csv,12164123,11.60 MiB,True
72688024155,72688024155.csv,7301712,6.96 MiB,True
72688194273,72688194273.csv,6883237,6.56 MiB,True
72688304113,72688304113.csv,5540790,5.28 MiB,True
72688424148,72688424148.csv,5539252,5.28 MiB,True
72688524152,72688524152.csv,7533136,7.18 MiB,True
72688624130,72688624130.csv,6193708,5.91 MiB,True
72688799999,72688799999.csv,9338181,8.91 MiB,True
72690424231,72690424231.csv,6815866,6.50 MiB,True
72691724284,72691724284.csv,7503895,7.16 MiB,True
72692024230,72692024230.csv,5679612,5.42 MiB,True
72693024221,72693024221.csv,7922914,7.56 MiB,True
72694024232,72694024232.csv,7478324,7.13 MiB,True
72694524202,72694524202.csv,6248898,5.96 MiB,True
72695024285,72695024285.csv,10881772,10.38 MiB,True
72695994281,72695994281.csv,6369906,6.07 MiB,True
72698024229,72698024229.csv,7735514,7.38 MiB,True
72698524242,72698524242.csv,6630067,6.32 MiB,True
72698694261,72698694261.csv,6685073,6.38 MiB,True
72698824219,72698824219.csv,5775501,5.51 MiB,True
72703314609,72703314609.csv,8334403,7.95 MiB,True
72711994605,72711994605.csv,3506738,3.34 MiB,True
72712014607,72712014607.csv,9571449,9.13 MiB,True
72713014604,72713014604.csv,6616909,6.31 MiB,True
72713594623,72713594623.csv,7241632,6.91 MiB,True
72734014847,72734014847.csv,8806291,8.40 MiB,True
72734404869,72734404869.csv,7055882,6.73 MiB,True
72734714841,72734714841.csv,7637674,7.28 MiB,True
72741504803,72741504803.csv,7829940,7.47 MiB,True
72741754825,72741754825.csv,12204872,11.64 MiB,True
72743094850,72743094850.csv,633494,618.65 KiB,True
72743404870,72743404870.csv,12092540,11.53 MiB,True
72743554820,72743554820.csv,11872052,11.32 MiB,True
72743604863,72743604863.csv,11794702,11.25 MiB,True
72743794893,72743794893.csv,7653659,7.30 MiB,True
72744014858,72744014858.csv,8281869,7.90 MiB,True
72744404979,72744404979.csv,11988984,11.43 MiB,True
72744594926,72744594926.csv,6836170,6.52 MiB,True
72744904954,72744904954.csv,12009904,11.45 MiB,True
72745014913,72745014913.csv,8783908,8.38 MiB,True
72745204912,72745204912.csv,11829378,11.28 MiB,True
72745394967,72745394967.csv,7022225,6.70 MiB,True
72745404911,72745404911.csv,11925355,11.37 MiB,True
72745594931,72745594931.csv,8036652,7.66 MiB,True
72745604919,72745604919.csv,11840994,11.29 MiB,True
72745794962,72745794962.csv,11825598,11.28 MiB,True
72745894919,72745894919.csv,5806335,5.54 MiB,True
72745994964,72745994964.csv,11670001,11.13 MiB,True
72746604918,72746604918.csv,11763376,11.22 MiB,True
72746704926,72746704926.csv,10346625,9.87 MiB,True
72746804928,72746804928.csv,11074497,10.56 MiB,True
72746994992,72746994992.csv,4038751,3.85 MiB,True
72747014918,72747014918.csv,8398521,8.01 MiB,True
72747394977,72747394977.csv,10090582,9.62 MiB,True
72747404923,72747404923.csv,11207072,10.69 MiB,True
72747504940,72747504940.csv,11716808,11.17 MiB,True
72747694961,72747694961.csv,7234243,6.90 MiB,True
72747704970,72747704970.csv,12093837,11.53 MiB,True
72747804934,72747804934.csv,7946591,7.58 MiB,True
72748604983,72748604983.csv,10925993,10.42 MiB,True
72749704984,72749704984.csv,11603469,11.07 MiB,True
72750304909,72750304909.csv,10749871,10.25 MiB,True
72750494999,72750494999.csv,11468986,10.94 MiB,True
72750504929,72750504929.csv,8894904,8.48 MiB,True
72750604952,72750604952.csv,11168146,10.65 MiB,True
72750754904,72750754904.csv,11368665,10.84 MiB,True
72750854915,72750854915.csv,11436717,10.91 MiB,True
72751454910,72751454910.csv,11681172,11.14 MiB,True
72751504982,72751504982.csv,11817646,11.27 MiB,True
72751704932,72751704932.csv,11583843,11.05 MiB,True
72753014914,72753014914.csv,8536909,8.14 MiB,True
72753304922,72753304922.csv,10063743,9.60 MiB,True
72753514919,72753514919.csv,6824513,6.51 MiB,True
72755014958,72755014958.csv,11944513,11.39 MiB,True
72755594956,72755594956.csv,5649084,5.39 MiB,True
72756604902,72756604902.csv,12198618,11.63 MiB,True
72757014916,72757014916.csv,7241097,6.91 MiB,True
72757394928,72757394928.csv,5888490,5.62 MiB,True
72757594925,72757594925.csv,6401376,6.10 MiB,True
72758494038,72758494038.csv,6589944,6.28 MiB,True
72763024012,72763024012.csv,7042725,6.72 MiB,True
72764024011,72764024011.csv,7569393,7.22 MiB,True
72767594011,72767594011.csv,5065096,4.83 MiB,True
72767624013,72767624013.csv,6650406,6.34 MiB,True
72767794041,72767794041.csv,4021855,3.84 MiB,True
72768094008,72768094008.csv,7469358,7.12 MiB,True
72768494051,72768494051.csv,4072690,3.88 MiB,True
72768694017,72768694017.csv,6326661,6.03 MiB,True
72768794028,72768794028.csv,5791519,5.52 MiB,True
72769024137,72769024137.csv,6151493,5.87 MiB,True
72770024138,72770024138.csv,6079080,5.80 MiB,True
72772024144,72772024144.csv,7022470,6.70 MiB,True
72773024153,72773024153.csv,7809962,7.45 MiB,True
72774024135,72774024135.csv,6671497,6.36 MiB,True
72775024143,72775024143.csv,6537134,6.23 MiB,True
72775524112,72775524112.csv,6188449,5.90 MiB,True
72776099999,72776099999.csv,641041,626.02 KiB,True
72777094012,72777094012.csv,7157837,6.83 MiB,True
72779024146,72779024146.csv,6974112,6.65 MiB,True
72781024243,72781024243.csv,6536949,6.23 MiB,True
72781524237,72781524237.csv,11150067,10.63 MiB,True
72782594239,72782594239.csv,6624917,6.32 MiB,True
72782724110,72782724110.csv,5827265,5.56 MiB,True
72783024149,72783024149.csv,6567002,6.26 MiB,True
72783424136,72783424136.csv,5538714,5.28 MiB,True
72784524163,72784524163.csv,5547757,5.29 MiB,True
72784624160,72784624160.csv,6322381,6.03 MiB,True
72785024157,72785024157.csv,8530120,8.13 MiB,True
72785524114,72785524114.csv,6191740,5.90 MiB,True
72785694176,72785694176.csv,6111958,5.83 MiB,True
72785794129,72785794129.csv,6368996,6.07 MiB,True
72787094119,72787094119.csv,6924324,6.60 MiB,True
72787399999,72787399999.csv,10540643,10.05 MiB,True
72788324220,72788324220.csv,6181340,5.89 MiB,True
72788499999,72788499999.csv,8853669,8.44 MiB,True
72788594266,72788594266.csv,6937386,6.62 MiB,True
72789094197,72789094197.csv,6193409,5.91 MiB,True
72790024141,72790024141.csv,5835197,5.56 MiB,True
72791094224,72791094224.csv,9276746,8.85 MiB,True
72791894298,72791894298.csv,6695470,6.39 MiB,True
72792024227,72792024227.csv,8807488,8.40 MiB,True
72792394225,72792394225.csv,7977526,7.61 MiB,True
72792424223,72792424223.csv,5782305,5.51 MiB,True
72792594227,72792594227.csv,8449699,8.06 MiB,True
72792894263,72792894263.csv,6676826,6.37 MiB,True
72793024233,72793024233.csv,7917635,7.55 MiB,True
72793494248,72793494248.csv,6576697,6.27 MiB,True
72793524234,72793524234.csv,6050888,5.77 MiB,True
72793724222,72793724222.csv,7103603,6.77 MiB,True
72793894274,72793894274.csv,6883721,6.56 MiB,True
72794504205,72794504205.csv,6935177,6.61 MiB,True
72797094240,72797094240.csv,9833933,9.38 MiB,True
72797624217,72797624217.csv,7026384,6.70 MiB,True
72798594276,72798594276.csv,6278772,5.99 MiB,True
74000154793,74000154793.csv,7195882,6.86 MiB,True
74000203042,74000203042.csv,10263891,9.79 MiB,True
74003024103,74003024103.csv,1078828,1.03 MiB,True
74003503145,74003503145.csv,4818415,4.60 MiB,True
74201099999,74201099999.csv,10017106,9.55 MiB,True
74206024207,74206024207.csv,8102836,7.73 MiB,True
74207124201,74207124201.csv,7019993,6.69 MiB,True
74207703763,74207703763.csv,11774727,11.23 MiB,True
74207864773,74207864773.csv,12323708,11.75 MiB,True
74230024037,74230024037.csv,6238364,5.95 MiB,True
74251353937,74251353937.csv,11264543,10.74 MiB,True
74331253925,74331253925.csv,7264663,6.93 MiB,True
74370014715,74370014715.csv,8924128,8.51 MiB,True
74394514710,74394514710.csv,6880323,6.56 MiB,True
74394654754,74394654754.csv,5560694,5.30 MiB,True
74410414763,74410414763.csv,8365161,7.98 MiB,True
74421494852,74421494852.csv,11681728,11.14 MiB,True
74455094982,74455094982.csv,6647112,6.34 MiB,True
74465253897,74465253897.csv,10310283,9.83 MiB,True
74465363814,74465363814.csv,10724298,10.23 MiB,True
74465504808,74465504808.csv,6958851,6.64 MiB,True
74465653891,74465653891.csv,8676268,8.27 MiB,True
74465753887,74465753887.csv,8234924,7.85 MiB,True
74465853889,74465853889.csv,11356959,10.83 MiB,True
74465953822,74465953822.csv,9700313,9.25 MiB,True
74466000388,74466000388.csv,11448459,10.92 MiB,True
74466263817,74466263817.csv,11739429,11.20 MiB,True
74466353950,74466353950.csv,11744666,11.20 MiB,True
74466504838,74466504838.csv,6568569,6.26 MiB,True
74466653944,74466653944.csv,11434172,10.90 MiB,True
74466799999,74466799999.csv,6845551,6.53 MiB,True
74467204862,74467204862.csv,11753411,11.21 MiB,True
74486094789,74486094789.csv,8001276,7.63 MiB,True
74486454787,74486454787.csv,6702192,6.39 MiB,True
74486514719,74486514719.csv,7295598,6.96 MiB,True
74490494723,74490494723.csv,6898218,6.58 MiB,True
74490714753,74490714753.csv,488530,477.08 KiB,True
74491014703,74491014703.csv,7075849,6.75 MiB,True
74491514775,74491514775.csv,7459044,7.11 MiB,True
74498914747,74498914747.csv,6932446,6.61 MiB,True
74499404741,74499404741.csv,1762330,1.68 MiB,True
74504693242,74504693242.csv,5283950,5.04 MiB,True
74504893210,74504893210.csv,5303519,5.06 MiB,True
74505653120,74505653120.csv,7312026,6.97 MiB,True
74505753130,74505753130.csv,1948911,1.86 MiB,True
74505823277,74505823277.csv,7223777,6.89 MiB,True
74509023244,74509023244.csv,9929528,9.47 MiB,True
74516023202,74516023202.csv,5347629,5.10 MiB,True
74531093065,74531093065.csv,6445653,6.15 MiB,True
74543093978,74543093978.csv,11538510,11.00 MiB,True
74543103998,74543103998.csv,6142741,5.86 MiB,True
74570013840,74570013840.csv,6108325,5.83 MiB,True
74594013705,74594013705.csv,6374411,6.08 MiB,True
74594493784,74594493784.csv,3841534,3.66 MiB,True
74594693786,74594693786.csv,6456432,6.16 MiB,True
74596603726,74596603726.csv,5360839,5.11 MiB,True
74598013702,74598013702.csv,6126855,5.84 MiB,True
74598563806,74598563806.csv,11936581,11.38 MiB,True
74611003182,74611003182.csv,4697955,4.48 MiB,True
74612093104,74612093104.csv,5122088,4.88 MiB,True
74614023112,74614023112.csv,4765790,4.55 MiB,True
74614123141,74614123141.csv,4770732,4.55 MiB,True
74638099999,74638099999.csv,4360509,4.16 MiB,True
74641013975,74641013975.csv,5897799,5.62 MiB,True
74671013806,74671013806.csv,6280933,5.99 MiB,True
74671693808,74671693808.csv,6761137,6.45 MiB,True
74672099999,74672099999.csv,5556937,5.30 MiB,True
74692503741,74692503741.csv,11078728,10.57 MiB,True
74692903702,74692903702.csv,11792325,11.25 MiB,True
74693093737,74693093737.csv,8630100,8.23 MiB,True
74693503709,74693503709.csv,11650848,11.11 MiB,True
74693603712,74693603712.csv,11801911,11.26 MiB,True
74694003708,74694003708.csv,11681218,11.14 MiB,True
74694100389,74694100389.csv,11137511,10.62 MiB,True
74702023110,74702023110.csv,4985877,4.75 MiB,True
74704003102,74704003102.csv,6141037,5.86 MiB,True
74704303165,74704303165.csv,1856402,1.77 MiB,True
74718503144,74718503144.csv,4837496,4.61 MiB,True
74718703104,74718703104.csv,4994444,4.76 MiB,True
74718823158,74718823158.csv,4789285,4.57 MiB,True
74732023002,74732023002.csv,4929033,4.70 MiB,True
74733503059,74733503059.csv,10516122,10.03 MiB,True
74735553997,74735553997.csv,11270921,10.75 MiB,True
74736093042,74736093042.csv,6016085,5.74 MiB,True
74739013961,74739013961.csv,6133882,5.85 MiB,True
74740013973,74740013973.csv,6708176,6.40 MiB,True
74746003904,74746003904.csv,6615579,6.31 MiB,True
74754093915,74754093915.csv,6711781,6.40 MiB,True
74756012816,74756012816.csv,6998378,6.67 MiB,True
74757093874,74757093874.csv,6678053,6.37 MiB,True
74758013978,74758013978.csv,6447489,6.15 MiB,True
74759013833,74759013833.csv,6824857,6.51 MiB,True
74768013939,74768013939.csv,6353589,6.06 MiB,True
74768613820,74768613820.csv,6942531,6.62 MiB,True
74768853858,74768853858.csv,7619804,7.27 MiB,True
74775013846,74775013846.csv,6161122,5.88 MiB,True
74776003818,74776003818.csv,6512950,6.21 MiB,True
74777003852,74777003852.csv,6485973,6.19 MiB,True
74780413824,74780413824.csv,5964094,5.69 MiB,True
74780563818,74780563818.csv,11855356,11.31 MiB,True
74780663809,74780663809.csv,11604199,11.07 MiB,True
74780703821,74780703821.csv,8416973,8.03 MiB,True
74780863803,74780863803.csv,6199069,5.91 MiB,True
74780903832,74780903832.csv,11645709,11.11 MiB,True
74781013857,74781013857.csv,6836299,6.52 MiB,True
74781263813,74781263813.csv,5561116,5.30 MiB,True
74782053860,74782053860.csv,7063815,6.74 MiB,True
74783012849,74783012849.csv,6611764,6.31 MiB,True
74787012834,74787012834.csv,6552983,6.25 MiB,True
74788012810,74788012810.csv,6687824,6.38 MiB,True
74790013849,74790013849.csv,6067426,5.79 MiB,True
74791013717,74791013717.csv,5000999,4.77 MiB,True
74791593718,74791593718.csv,6661423,6.35 MiB,True
74791700390,74791700390.csv,11249274,10.73 MiB,True
74791800391,74791800391.csv,10759825,10.26 MiB,True
74793012843,74793012843.csv,6702988,6.39 MiB,True
74793112876,74793112876.csv,6664692,6.36 MiB,True
74794012868,74794012868.csv,6295487,6.00 MiB,True
74794612886,74794612886.csv,6522760,6.22 MiB,True
74795012867,74795012867.csv,5285616,5.04 MiB,True
74796099999,74796099999.csv,6357908,6.06 MiB,True
74900599999,74900599999.csv,4123514,3.93 MiB,True
74904599999,74904599999.csv,9855757,9.40 MiB,True
74904800415,74904800415.csv,11743799,11.20 MiB,True
74907799999,74907799999.csv,9321974,8.89 MiB,True
74916799999,74916799999.csv,4736782,4.52 MiB,True
74917100479,74917100479.csv,11335556,10.81 MiB,True
74917399999,74917399999.csv,8979386,8.56 MiB,True
74917900392,74917900392.csv,11240394,10.72 MiB,True
74923000393,74923000393.csv,6921853,6.60 MiB,True
74948300394,74948300394.csv,9950408,9.49 MiB,True
74948400395,74948400395.csv,8098702,7.72 MiB,True
74948500396,74948500396.csv,9711935,9.26 MiB,True
74948600397,74948600397.csv,10518339,10.03 MiB,True
76001399999,76001399999.csv,3813757,3.64 MiB,True
76005399999,76005399999.csv,2777755,2.65 MiB,True
76040099999,76040099999.csv,863314,843.08 KiB,True
76050099999,76050099999.csv,436,436.00 B,True
76055099999,76055099999.csv,344556,336.48 KiB,True
76061099999,76061099999.csv,1064122,1.01 MiB,True
76075399999,76075399999.csv,2235315,2.13 MiB,True
76113099999,76113099999.csv,246308,240.54 KiB,True
76118099999,76118099999.csv,85517,83.51 KiB,True
76122099999,76122099999.csv,1517952,1.45 MiB,True
76160099999,76160099999.csv,4331495,4.13 MiB,True
76220099999,76220099999.csv,1081630,1.03 MiB,True
76225099999,76225099999.csv,1496894,1.43 MiB,True
76225399999,76225399999.csv,2342766,2.23 MiB,True
76243099999,76243099999.csv,3021927,2.88 MiB,True
76253099999,76253099999.csv,2213366,2.11 MiB,True
76255599999,76255599999.csv,2068884,1.97 MiB,True
76256099999,76256099999.csv,940650,918.60 KiB,True
76258099999,76258099999.csv,628518,613.79 KiB,True
76286399999,76286399999.csv,1858817,1.77 MiB,True
76305099999,76305099999.csv,3052381,2.91 MiB,True
76311099999,76311099999.csv,811362,792.35 KiB,True
76323099999,76323099999.csv,1535820,1.46 MiB,True
76342099999,76342099999.csv,2461487,2.35 MiB,True
76350399999,76350399999.csv,2458340,2.34 MiB,True
76361599999,76361599999.csv,2093904,2.00 MiB,True
76373099999,76373099999.csv,349566,341.37 KiB,True
76382099999,76382099999.csv,4105507,3.92 MiB,True
76390099999,76390099999.csv,3272752,3.12 MiB,True
76393099999,76393099999.csv,1209544,1.15 MiB,True
76394099999,76394099999.csv,2595021,2.47 MiB,True
76394399999,76394399999.csv,3542179,3.38 MiB,True
76399399999,76399399999.csv,2045094,1.95 MiB,True
76401099999,76401099999.csv,438,438.00 B,True
76402099999,76402099999.csv,1130546,1.08 MiB,True
76405099999,76405099999.csv,1338923,1.28 MiB,True
76405599999,76405599999.csv,2627490,2.51 MiB,True
76405699999,76405699999.csv,2566668,2.45 MiB,True
76412099999,76412099999.csv,3141278,3.00 MiB,True
76423099999,76423099999.csv,1407387,1.34 MiB,True
76423599999,76423599999.csv,2322278,2.21 MiB,True
76458099999,76458099999.csv,1465233,1.40 MiB,True
76459399999,76459399999.csv,3686728,3.52 MiB,True
76471099999,76471099999.csv,1321633,1.26 MiB,True
76490099999,76490099999.csv,314866,307.49 KiB,True
76491099999,76491099999.csv,1406967,1.34 MiB,True
76491599999,76491599999.csv,2044308,1.95 MiB,True
76499099999,76499099999.csv,742340,724.94 KiB,True
76519099999,76519099999.csv,131515,128.43 KiB,True
76525099999,76525099999.csv,1540750,1.47 MiB,True
76525599999,76525599999.csv,3257562,3.11 MiB,True
76539099999,76539099999.csv,5278168,5.03 MiB,True
76548099999,76548099999.csv,1728284,1.65 MiB,True
76549399999,76549399999.csv,2778020,2.65 MiB,True
76556099999,76556099999.csv,3703256,3.53 MiB,True
76571099999,76571099999.csv,4658268,4.44 MiB,True
76573099999,76573099999.csv,430331,420.25 KiB,True
76577099999,76577099999.csv,802020,783.22 KiB,True
76577399999,76577399999.csv,3069147,2.93 MiB,True
76581099999,76581099999.csv,925874,904.17 KiB,True
76585099999,76585099999.csv,941092,919.04 KiB,True
76593099999,76593099999.csv,1967131,1.88 MiB,True
76595099999,76595099999.csv,3622231,3.45 MiB,True
76601399999,76601399999.csv,2806398,2.68 MiB,True
76612099999,76612099999.csv,1562028,1.49 MiB,True
76612799999,76612799999.csv,1846219,1.76 MiB,True
76613399999,76613399999.csv,3679072,3.51 MiB,True
76625099999,76625099999.csv,4891967,4.67 MiB,True
76632099999,76632099999.csv,1385881,1.32 MiB,True
76634099999,76634099999.csv,1548536,1.48 MiB,True
76640099999,76640099999.csv,1308423,1.25 MiB,True
76644099999,76644099999.csv,5899862,5.63 MiB,True
76647099999,76647099999.csv,1756287,1.67 MiB,True
76648099999,76648099999.csv,3021655,2.88 MiB,True
76653499999,76653499999.csv,1838369,1.75 MiB,True
76654099999,76654099999.csv,1484447,1.42 MiB,True
76654699999,76654699999.csv,1909355,1.82 MiB,True
76656099999,76656099999.csv,834418,814.86 KiB,True
76658099999,76658099999.csv,3019568,2.88 MiB,True
76662099999,76662099999.csv,1314537,1.25 MiB,True
76665099999,76665099999.csv,1264602,1.21 MiB,True
76665599999,76665599999.csv,4644787,4.43 MiB,True
76675099999,76675099999.csv,1520605,1.45 MiB,True
76675399999,76675399999.csv,4506433,4.30 MiB,True
76679399999,76679399999.csv,4842677,4.62 MiB,True
76680099999,76680099999.csv,1592311,1.52 MiB,True
76683099999,76683099999.csv,1552996,1.48 MiB,True
76685099999,76685099999.csv,3701668,3.53 MiB,True
76687099999,76687099999.csv,1689122,1.61 MiB,True
76691399999,76691399999.csv,3079520,2.94 MiB,True
76692099999,76692099999.csv,1853248,1.77 MiB,True
76695099999,76695099999.csv,4079181,3.89 MiB,True
76698099999,76698099999.csv,797689,778.99 KiB,True
76726099999,76726099999.csv,2933189,2.80 MiB,True
76727099999,76727099999.csv,237647,232.08 KiB,True
76737099999,76737099999.csv,1612992,1.54 MiB,True
76738399999,76738399999.csv,2175151,2.07 MiB,True
76741099999,76741099999.csv,1305836,1.25 MiB,True
76743099999,76743099999.csv,1668268,1.59 MiB,True
76743399999,76743399999.csv,2491080,2.38 MiB,True
76749399999,76749399999.csv,2377238,2.27 MiB,True
76750099999,76750099999.csv,3823055,3.65 MiB,True
76750199999,76750199999.csv,1539397,1.47 MiB,True
76750399999,76750399999.csv,1787056,1.70 MiB,True
76758499999,76758499999.csv,2261800,2.16 MiB,True
76762099999,76762099999.csv,1641193,1.57 MiB,True
76773099999,76773099999.csv,1308886,1.25 MiB,True
76775099999,76775099999.csv,1394365,1.33 MiB,True
76775599999,76775599999.csv,2381713,2.27 MiB,True
