==============================================================================
ClimaX forecast-store generator
==============================================================================
[CHECKPOINT] models/climax_forecaster_full/checkpoint_best.pt
[MODEL] checkpoint load: <All keys matched successfully>
[STATS] inverse normalization mean=mean std=std channels=71
[DATA] manifest rows=192,774
[DATA] unique forecast jobs=192,774
[DATA] by lead: {6: 64272, 24: 64263, 72: 64239}
[DATA] ERA5 timestamps=93,544
[RESUME] already done=0
[RESUME] remaining=192,774
[LOADER] batch=12 workers=12 prefetch=2
[FORECAST] 54,900/192,774 (28.48%) rate=15.84 samples/s ETA=2.42h store=322.77GiB GPU_peak=33.90GiB
[FORECAST] 55,200/192,774 (28.63%) rate=15.86 samples/s ETA=2.41h store=324.54GiB GPU_peak=33.90GiB
[FORECAST] 55,500/192,774 (28.79%) rate=15.83 samples/s ETA=2.41h store=326.30GiB GPU_peak=33.90GiB
[FORECAST] 55,800/192,774 (28.95%) rate=15.79 samples/s ETA=2.41h store=328.06GiB GPU_peak=33.90GiB
[FORECAST] 56,100/192,774 (29.10%) rate=15.72 samples/s ETA=2.41h store=329.82GiB GPU_peak=33.90GiB
[FORECAST] 56,400/192,774 (29.26%) rate=15.69 samples/s ETA=2.41h store=331.59GiB GPU_peak=33.90GiB
[FORECAST] 56,700/192,774 (29.41%) rate=15.67 samples/s ETA=2.41h store=333.35GiB GPU_peak=33.90GiB
[FORECAST] 57,000/192,774 (29.57%) rate=15.60 samples/s ETA=2.42h store=335.11GiB GPU_peak=33.90GiB
[FORECAST] 57,300/192,774 (29.72%) rate=15.56 samples/s ETA=2.42h store=336.88GiB GPU_peak=33.90GiB
[FORECAST] 57,600/192,774 (29.88%) rate=15.51 samples/s ETA=2.42h store=338.64GiB GPU_peak=33.90GiB
[FORECAST] 57,900/192,774 (30.04%) rate=15.44 samples/s ETA=2.43h store=340.40GiB GPU_peak=33.90GiB
[FORECAST] 58,200/192,774 (30.19%) rate=15.39 samples/s ETA=2.43h store=342.17GiB GPU_peak=33.90GiB
[FORECAST] 58,500/192,774 (30.35%) rate=15.33 samples/s ETA=2.43h store=343.93GiB GPU_peak=33.90GiB
[FORECAST] 58,800/192,774 (30.50%) rate=15.32 samples/s ETA=2.43h store=345.69GiB GPU_peak=33.90GiB
[FORECAST] 59,100/192,774 (30.66%) rate=15.32 samples/s ETA=2.42h store=347.46GiB GPU_peak=33.90GiB
[FORECAST] 59,400/192,774 (30.81%) rate=15.33 samples/s ETA=2.42h store=349.22GiB GPU_peak=33.90GiB
[FORECAST] 59,700/192,774 (30.97%) rate=15.35 samples/s ETA=2.41h store=350.99GiB GPU_peak=33.90GiB
[FORECAST] 60,000/192,774 (31.12%) rate=15.37 samples/s ETA=2.40h store=352.75GiB GPU_peak=33.90GiB
[FORECAST] 60,300/192,774 (31.28%) rate=15.37 samples/s ETA=2.39h store=354.51GiB GPU_peak=33.90GiB
[FORECAST] 60,600/192,774 (31.44%) rate=15.39 samples/s ETA=2.39h store=356.27GiB GPU_peak=33.90GiB
